scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord
Tsuga canadensis (L.) Carrière,-68.440361,44.676056,2024,7,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.440758,44.676331,2024,7,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.352604,44.039663,2024,7,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.892272,44.550688,2024,7,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.748397,45.711711,2024,7,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.50803,43.856877,2024,7,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.507599,43.856893,2024,7,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.507359,43.856944,2024,7,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.580063,43.95025,2024,7,14,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.889418,43.933295,2024,7,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.457113,44.032817,2024,7,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.552825,43.916192,2024,7,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.919803,46.180232,2024,7,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.883082,43.337298,2024,7,20,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.610411,44.715419,2024,7,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.717346,44.182556,2024,7,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.071366,44.291367,2024,7,26,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.85302,44.286122,2024,7,25,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.362695,43.76778,2024,7,28,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.045682,44.428835,2024,7,28,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.38699,44.797427,2024,7,28,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.681062,44.588403,2024,7,24,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.258063,44.313672,2024,7,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.825885,46.139497,2024,7,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.84976,46.061277,2024,7,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.823227,46.143902,2024,7,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.158921,46.10071,2024,7,26,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.218781,45.944056,2024,7,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.152433,44.681112,2024,7,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.083755,43.821838,2024,7,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.207445,44.357495,2024,7,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.209342,44.363512,2024,7,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.852102,44.28569,2024,7,31,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.095518,46.737354,2024,7,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.552482,45.579048,2024,7,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.461843,45.376195,2024,7,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.121471,44.257894,2024,7,21,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.970944,44.241268,2024,7,20,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.873472,43.999853,2024,7,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.829392,43.937364,2024,7,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.67993,44.904037,2024,8,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.936439,45.782987,2024,8,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.209671,44.363159,2024,8,6,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.024614,44.443515,2024,8,7,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.691849,43.223755,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.285029,45.261629,2024,8,8,HUMAN_OBSERVATION
