scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord
Tsuga canadensis (L.) Carrière,-68.33545,44.316855,2021,7,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.978044,45.791621,2021,7,31,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.892797,44.684954,2021,7,31,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.339639,44.315369,2021,7,31,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.222702,43.708323,2021,7,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.679764,44.588664,2021,8,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.431793,43.394955,2021,8,1,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.614893,44.076524,2021,8,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.621659,44.102998,2021,8,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.216221,44.385093,2021,8,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.088686,44.626705,2021,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.207083,44.359388,2021,8,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.29573,44.092675,2021,8,14,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.50228,45.479852,2021,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.772409,44.528924,2021,8,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.356201,44.323929,2021,8,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.390095,44.006458,2021,8,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.821221,43.916121,2021,8,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.982567,43.897242,2021,8,20,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.524413,44.020239,2021,8,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.444516,44.678326,2021,8,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.339168,44.315474,2021,8,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.338913,44.315691,2021,8,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.338765,44.31597,2021,8,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.338792,44.316052,2021,8,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.738602,43.954494,2021,9,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.336823,44.309765,2021,9,4,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.419189,43.525177,2021,9,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.209137,44.363049,2021,9,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.336456,44.397511,2021,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.112579,44.785904,2021,9,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.856735,44.641127,2021,9,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.2099,44.363163,2021,9,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.2099,44.363163,2021,9,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.209343,44.363113,2021,9,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.662295,44.903459,2021,9,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.210489,44.363308,2021,9,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.665341,44.896613,2021,9,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.754547,43.187967,2021,9,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.207008,44.369102,2021,9,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.6093,44.154842,2021,9,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.207542,44.361099,2021,9,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.207542,44.361099,2021,9,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.207024,44.359821,2021,9,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.209297,44.363094,2021,9,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.209297,44.363094,2021,9,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.209297,44.363094,2021,9,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.949347,44.258955,2021,10,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.218949,44.373569,2021,10,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.216365,44.372122,2021,10,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.210338,44.363736,2021,10,7,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.548155,45.618187,2021,10,7,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.251817,44.332897,2021,10,1,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.67688,44.902395,2021,10,14,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.13008,43.859455,2021,10,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.932452,43.936012,2021,10,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.08413,43.821128,2021,10,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.949347,44.258955,2021,10,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.751671,44.426218,2021,10,24,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.751721,44.426232,2021,10,24,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.253557,44.408068,2021,10,24,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.674805,43.447942,2021,10,31,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.691649,43.224786,2021,11,1,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.476708,43.54465,2021,11,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.84497,44.467042,2021,11,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.54071,44.022129,2021,11,9,HUMAN_OBSERVATION
