scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord
Betula papyrifera Marshall,-68.710445,44.203768,2019,8,18,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.284737,44.321638,2019,8,20,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.712608,44.178867,2019,8,25,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.253264,44.320514,2019,8,1,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.661122,44.903054,2019,9,25,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.659233,44.903042,2019,9,25,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.062726,44.337059,2019,9,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.553283,43.337433,2019,10,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.416813,44.817692,2019,11,4,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.416813,44.817692,2019,11,5,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.416813,44.817692,2019,11,5,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.233422,44.361007,2019,11,7,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.450864,43.685671,2018,1,3,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.955711,44.292395,2018,1,14,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.480939,44.455681,2018,1,16,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.804826,44.424688,2018,1,19,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.80485,44.424541,2018,1,19,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.17991,44.684476,2018,1,21,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.804784,44.424364,2018,1,19,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.270029,46.01332,2018,2,26,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.65813,44.558913,2018,2,17,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.22253,43.755681,2018,4,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.222515,43.755512,2018,4,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.231781,43.689632,2018,4,29,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.880938,44.579865,2018,4,29,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.880938,44.579865,2018,4,29,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.43967,44.563392,2018,5,8,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.447661,44.5692,2018,5,8,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.593316,43.911232,2018,5,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.207238,44.361336,2018,5,24,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.30178,44.238358,2018,5,30,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.20698,44.361221,2018,5,30,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.939629,44.870392,2018,6,12,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.573231,43.883155,2018,6,3,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.318184,44.232465,2018,6,30,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.566304,43.898729,2018,6,5,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.569667,44.146164,2018,7,8,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.822654,43.965389,2018,7,6,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.895883,44.432744,2018,7,4,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.883955,45.819918,2018,7,16,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.189351,44.311173,2018,8,3,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.352855,44.536232,2018,8,1,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.184868,44.330335,2018,8,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.554698,44.446273,2018,8,6,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.546271,43.335778,2018,9,4,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.247922,44.409291,2018,10,2,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.908401,44.353424,2018,10,11,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.879927,44.388242,2018,10,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.393496,43.434431,2018,10,3,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.545795,43.346258,2018,10,7,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.039773,43.750544,2018,10,7,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.039943,43.750234,2018,10,7,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.184174,44.32933,2018,11,17,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.231322,43.687438,2017,4,12,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.386847,44.27127,2017,5,27,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.38768,44.27055,2017,5,27,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.44647,43.68374,2017,5,15,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.97717,43.69427,2017,6,3,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.065492,44.376828,2017,6,25,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.206991,44.356331,2017,6,26,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.061555,44.339462,2017,6,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.936063,44.463092,2017,6,30,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.25188,44.406828,2017,8,7,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.321878,44.230103,2017,8,23,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.594472,47.244637,2017,8,31,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.074435,44.592133,2017,8,3,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.076216,44.591835,2017,8,6,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.31559,43.76004,2017,9,10,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.312103,43.768997,2017,9,10,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.210936,44.366728,2017,9,21,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.207733,44.362163,2017,10,24,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.187151,44.25755,2017,10,21,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.312875,43.764013,2017,10,1,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.31025,43.763745,2017,10,1,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.207111,44.358605,2017,10,11,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.23783,44.349442,2017,10,16,HUMAN_OBSERVATION
